"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
1,2,"WNT5B","FZD1",2.12931213446845e-06,0,"WNT5B_FZD1","WNT5B - FZD1","ncWNT","Secreted Signaling","KEGG: hsa04310"
1,2,"WNT5B","FZD6",1.68206053536566e-05,0,"WNT5B_FZD6","WNT5B - FZD6","ncWNT","Secreted Signaling","KEGG: hsa04310"
1,2,"WNT11","FZD1",1.06466047269867e-06,0,"WNT11_FZD1","WNT11 - FZD1","ncWNT","Secreted Signaling","KEGG: hsa04310"
1,2,"WNT11","FZD6",8.41057759831535e-06,0,"WNT11_FZD6","WNT11 - FZD6","ncWNT","Secreted Signaling","KEGG: hsa04310"
1,2,"NRG1","ERBB3",0.00145716598982984,0,"NRG1_ERBB3","NRG1 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
1,2,"NRG1","ERBB2_ERBB3",0.00192053857154936,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
1,2,"NRG2","ERBB3",0.000279848968428202,0,"NRG2_ERBB3","NRG2 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
1,2,"NRG2","ERBB2_ERBB3",0.000369380287144092,0,"NRG2_ERBB2_ERBB3","NRG2 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
1,2,"MIF","CD74_CD44",0.0115097379329986,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
1,2,"ANGPTL4","SDC1",5.8012751405858e-05,0.04,"ANGPTL4_SDC1","ANGPTL4 - SDC1","ANGPTL","Secreted Signaling","PMID: 29017031"
1,2,"ANGPTL4","SDC3",1.06466443764784e-07,0.04,"ANGPTL4_SDC3","ANGPTL4 - SDC3","ANGPTL","Secreted Signaling","PMID: 29017031"
1,2,"ANGPTL4","SDC4",1.74895741726946e-05,0.04,"ANGPTL4_SDC4","ANGPTL4 - SDC4","ANGPTL","Secreted Signaling","PMID: 29017031"
1,2,"GAS6","TYRO3",0.0016024640629447,0,"GAS6_TYRO3","GAS6 - TYRO3","GAS","Secreted Signaling","PMID: 27801848"
1,2,"GRN","SORT1",0.00885915733134967,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
1,2,"IGFBP3","TMEM219",0.00105183583953738,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
1,2,"NRG1","ITGA6_ITGB4",0.00416188865781775,0,"NRG1_INTEGRIN_A6B4_COMPLEX","NRG1 - (ITGA6+ITGB4)","NRG","Secreted Signaling","PMID: 20682778"
1,2,"COL4A6","ITGA2_ITGB1",0.00094496714903583,0,"COL4A6_ITGA2_ITGB1","COL4A6 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMC2","ITGA2_ITGB1",0.000467767028721415,0.02,"LAMC2_ITGA2_ITGB1","LAMC2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMA3","ITGA3_ITGB1",0.00321380772268935,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMB1","ITGA3_ITGB1",0.00298602024933488,0.01,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMC2","ITGA3_ITGB1",0.0011281059066358,0,"LAMC2_ITGA3_ITGB1","LAMC2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"THBS3","ITGA3_ITGB1",0.00124444160728756,0,"THBS3_ITGA3_ITGB1","THBS3 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
1,2,"COL4A5","ITGA3_ITGB1",0.00391588876622252,0,"COL4A5_ITGA3_ITGB1","COL4A5 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
1,2,"COL4A6","ITGA3_ITGB1",0.00227299935080002,0,"COL4A6_ITGA3_ITGB1","COL4A6 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMA3","ITGA6_ITGB1",0.00560868741025034,0,"LAMA3_ITGA6_ITGB1","LAMA3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMA5","ITGA6_ITGB1",0.00687315860612613,0,"LAMA5_ITGA6_ITGB1","LAMA5 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMB1","ITGA6_ITGB1",0.00521464000218948,0,"LAMB1_ITGA6_ITGB1","LAMB1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMB3","ITGA6_ITGB1",0.0081749009741651,0,"LAMB3_ITGA6_ITGB1","LAMB3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMC2","ITGA6_ITGB1",0.00198087013387335,0,"LAMC2_ITGA6_ITGB1","LAMC2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMA3","ITGA6_ITGB4",0.0130215106303818,0,"LAMA3_ITGA6_ITGB4","LAMA3 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMA4","ITGA6_ITGB4",0.00126458623195561,0.03,"LAMA4_ITGA6_ITGB4","LAMA4 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMA5","ITGA6_ITGB4",0.0158519346903712,0,"LAMA5_ITGA6_ITGB4","LAMA5 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMB1","ITGA6_ITGB4",0.0121317670486221,0,"LAMB1_ITGA6_ITGB4","LAMB1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMB3","ITGA6_ITGB4",0.0187270427670124,0,"LAMB3_ITGA6_ITGB4","LAMB3 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMC1","ITGA6_ITGB4",0.00850630795329444,0,"LAMC1_ITGA6_ITGB4","LAMC1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMC2","ITGA6_ITGB4",0.00468823717833059,0,"LAMC2_ITGA6_ITGB4","LAMC2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"COL4A5","CD44",0.0274041407437331,0,"COL4A5_CD44","COL4A5 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
1,2,"COL4A6","CD44",0.0165505705871842,0,"COL4A6_CD44","COL4A6 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMA3","CD44",0.0228709657217435,0,"LAMA3_CD44","LAMA3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMA4","CD44",0.00230503444124724,0.01,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMA5","CD44",0.0276004144477233,0,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMB1","CD44",0.0213670902668941,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMB3","CD44",0.0323211243568637,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMC1","CD44",0.0151523216590193,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"LAMC2","CD44",0.00845252608723277,0,"LAMC2_CD44","LAMC2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
1,2,"COL4A5","SDC1",0.0229941828700058,0,"COL4A5_SDC1","COL4A5 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
1,2,"COL4A6","SDC1",0.0137824895224459,0,"COL4A6_SDC1","COL4A6 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
1,2,"COL6A1","SDC1",0.0237710634289781,0.01,"COL6A1_SDC1","COL6A1 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
1,2,"TNC","SDC1",0.0128456465983512,0.01,"TNC_SDC1","TNC - SDC1","TENASCIN","ECM-Receptor","KEGG: hsa04512"
1,2,"THBS2","SDC1",0.0284262082585422,0,"THBS2_SDC1","THBS2 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
1,2,"THBS3","SDC1",0.00770307475613141,0,"THBS3_SDC1","THBS3 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
1,2,"COL4A5","SDC4",0.00739268159869465,0,"COL4A5_SDC4","COL4A5 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
1,2,"COL4A6","SDC4",0.00431596963317331,0,"COL4A6_SDC4","COL4A6 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
1,2,"THBS2","SDC4",0.00928514892730429,0.01,"THBS2_SDC4","THBS2 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
1,2,"THBS3","SDC4",0.00237154188888456,0,"THBS3_SDC4","THBS3 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
1,2,"THBS2","CD36",0.023527994971457,0,"THBS2_CD36","THBS2 - CD36","THBS","ECM-Receptor","KEGG: hsa04512"
1,2,"THBS3","CD36",0.006277784350438,0,"THBS3_CD36","THBS3 - CD36","THBS","ECM-Receptor","KEGG: hsa04512"
1,2,"COMP","CD36",0.0211652291009868,0,"COMP_CD36","COMP - CD36","THBS","ECM-Receptor","KEGG: hsa04512"
1,2,"THBS3","CD47",0.00159060356069504,0,"THBS3_CD47","THBS3 - CD47","THBS","ECM-Receptor","KEGG: hsa04512"
1,2,"LTB4-LTA4H","LTB4R",0.00386325626840419,0,"LTB4-LTA4H_LTB4R1","LTB4-LTA4H - LTB4R","CysLTs","Non-protein Signaling","PMID:33753496"
1,2,"PGE2-PTGES","PTGER3",0.000450790036925047,0,"PGE2-PTGES_PTGER3","PGE2-PTGES - PTGER3","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
1,2,"PGE2-PTGES2","PTGER3",0.00184243868208429,0,"PGE2-PTGES2_PTGER3","PGE2-PTGES2 - PTGER3","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345"
1,2,"12oxoLTB4-PTGR1","LTB4R",0.00269434964416352,0,"12oxoLeukotrieneB4-12oxoLTB4-PTGR1_LTB4R1","12oxoLTB4-PTGR1 - LTB4R","12oxoLTB4","Non-protein Signaling","PMID: 33037399"
1,2,"RA-ALDH1A1","RARG_CRABP2",0.00171567760102332,0,"RetinoicAcid-RA-ALDH1A1_RARG_CRABP2","RA-ALDH1A1 - (RARG+CRABP2)","RA","Non-protein Signaling","uniprot;reactome"
1,2,"RA-ALDH1A1","RXRA_CRABP2",0.00258346441721993,0,"RetinoicAcid-RA-ALDH1A1_RXRA_CRABP2","RA-ALDH1A1 - (RXRA+CRABP2)","RA","Non-protein Signaling","uniprot;reactome"
1,2,"RA-ALDH1A1","RXRB_CRABP2",0.000440667172576772,0,"RetinoicAcid-RA-ALDH1A1_RXRB_CRABP2","RA-ALDH1A1 - (RXRB+CRABP2)","RA","Non-protein Signaling","uniprot;reactome"
1,2,"Cholesterol-DHCR24","RORA",0.0172146256484628,0,"Cholesterol-Cholesterol-DHCR24_RORA","CHOLESTEROL-DHCR24 - RORA","Cholesterol","Non-protein Signaling","HMRbase;PMID:12467577;PDB:1N83"
1,2,"Cholesterol-LIPA","RORA",0.00298541932261841,0,"Cholesterol-Cholesterol-LIPA_RORA","CHOLESTEROL-LIPA - RORA","Cholesterol","Non-protein Signaling","HMRbase;PMID:12467577;PDB:1N83"
1,2,"DHEAS-SULT1E1","PPARD",0.000390713830465541,0,"DHEAsulfate-DHEAS-SULT1E1_PPARD","DHEAS-SULT1E1 - PPARD","DHEAS","Non-protein Signaling","HMRbase"
1,2,"APP","CD74",0.0144600479421674,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
1,2,"CD46","JAG1",0.00574974546458511,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
1,2,"CD99","CD99",0.00698658286914557,0.01,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
1,2,"CSPG4","ITGA3_ITGB1",0.00107854436993389,0,"CSPG4_ITGA2_ITGB1","CSPG4 - (ITGA2+ITGB1)","CSPG4","Cell-Cell Contact","PMID: 30213051"
1,2,"DSC2","DSG1",0.0535384907798984,0,"DSC2_DSG1","DSC2 - DSG1","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
1,2,"DSC3","DSG1",0.0656380118067677,0,"DSC3_DSG1","DSC3 - DSG1","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
1,2,"EFNA1","EPHA1",0.0012128828709984,0,"EFNA1_EPHA1","EFNA1 - EPHA1","EPHA","Cell-Cell Contact","PMID: 15114347"
1,2,"EFNA4","EPHA1",0.000179162482988355,0,"EFNA4_EPHA1","EFNA4 - EPHA1","EPHA","Cell-Cell Contact","PMID: 15114347"
1,2,"EFNA5","EPHA1",0.000400637298901564,0,"EFNA5_EPHA1","EFNA5 - EPHA1","EPHA","Cell-Cell Contact","PMID: 15114347"
1,2,"EFNB1","EPHB3",0.00952647574747817,0,"EFNB1_EPHB3","EFNB1 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
1,2,"EFNB1","EPHB4",0.0043452838683867,0.01,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
1,2,"EFNB2","EPHB3",0.00239609570645913,0,"EFNB2_EPHB3","EFNB2 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
1,2,"EFNB3","EPHA4",8.30411802682343e-06,0,"EFNB3_EPHA4","EFNB3 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
1,2,"EFNB3","EPHB3",0.000168630307600938,0,"EFNB3_EPHB3","EFNB3 - EPHB3","EPHB","Cell-Cell Contact","PMID: 15114347"
1,2,"EFNB3","EPHB4",7.53686777726016e-05,0,"EFNB3_EPHB4","EFNB3 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
1,2,"EFNB3","EPHB6",0.000154987660283827,0,"EFNB3_EPHB6","EFNB3 - EPHB6","EPHB","Cell-Cell Contact","PMID: 15114347"
1,2,"F11R","F11R",0.0105344105558174,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
1,2,"JAM3","F11R",0.000846059604392221,0,"JAM3_F11R","JAM3 - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
1,2,"NECTIN1","NECTIN4",0.0143488550238273,0,"NECTIN1_NECTIN4","NECTIN1 - NECTIN4","NECTIN","Cell-Cell Contact","PMID: 23027581"
1,2,"DLL1","NOTCH1",0.00286981207045338,0,"DLL1_NOTCH1","DLL1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
1,2,"DLL1","NOTCH3",0.00554203855903613,0,"DLL1_NOTCH3","DLL1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
1,2,"JAG1","NOTCH1",0.00937811205630923,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
1,2,"JAG1","NOTCH2",0.00525213281593191,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
1,2,"JAG1","NOTCH3",0.0176891991003234,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
1,2,"JAG2","NOTCH1",0.00801489070666374,0,"JAG2_NOTCH1","JAG2 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
1,2,"JAG2","NOTCH2",0.00447783930102132,0,"JAG2_NOTCH2","JAG2 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
1,2,"JAG2","NOTCH3",0.0151918929363619,0,"JAG2_NOTCH3","JAG2 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
1,2,"DLL1","NOTCH2",0.00158886301917604,0,"DLL1_NOTCH2","DLL1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
1,2,"SEMA4A","PLXNB1",0.00132369231229068,0,"SEMA4A_PLXNB1","SEMA4A - PLXNB1","SEMA4","Cell-Cell Contact","PMID: 27533782"
1,2,"SEMA4A","PLXNB2",0.00244280389401467,0,"SEMA4A_PLXNB2","SEMA4A - PLXNB2","SEMA4","Cell-Cell Contact","PMID: 27533782"
1,2,"SEMA4C","PLXNB2",0.0032707039025111,0,"SEMA4C_PLXNB2","SEMA4C - PLXNB2","SEMA4","Cell-Cell Contact","PMID: 27533782"
1,2,"GJA1","GJA1",0.0345966027521036,0,"GJA1_GJA1","GJA1 - GJA1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
1,2,"FLRT2","ADGRL2",0.000234058948002472,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
1,2,"FLRT3","ADGRL2",0.000248230653061035,0,"FLRT3_ADGRL2","FLRT3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
1,2,"TENM2","ADGRL2",0.000501656072019406,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
1,2,"TENM3","ADGRL2",1.77466595218479e-05,0,"TENM3_ADGRL2","TENM3 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
1,2,"TENM4","ADGRL2",0.00032968764304828,0,"TENM4_ADGRL2","TENM4 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
1,2,"TENM2_FLRT3","ADGRL2",0.00035291330546773,0,"TENM2_FLRT3_ADGRL2","(TENM2+FLRT3) - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
1,2,"FLRT2","UNC5B",0.000227044747093084,0,"FLRT2_UNC5B","FLRT2 - UNC5B","UNC5","Cell-Cell Contact","PMID: 27091502"
1,2,"FLRT3","UNC5B",0.000240792157013133,0,"FLRT3_UNC5B","FLRT3 - UNC5B","UNC5","Cell-Cell Contact","PMID: 27091502"
1,2,"LRFN4","PTPRF",0.00503926314049513,0,"LRFN4_PTPRF","LRFN4 - PTPRF","PTPR","Cell-Cell Contact","PMID: 29674953;PMID: 23916315"
1,2,"LRFN4","PTPRS",0.00339216520644717,0,"LRFN4_PTPRS","LRFN4 - PTPRS","PTPR","Cell-Cell Contact","PMID: 29674953;PMID: 23916315"
1,2,"CD99","PILRB",0.00810842360234663,0,"CD99_PILRB","Cd99 - Pilrb","CD99","Cell-Cell Contact","uniprot;PMID:18234675"
